check_id,check_name,severity,short_code,description,service,framework,source_file_url,source_code
AVD-AWS-0012,CloudFront distribution allows unencrypted (HTTP) communications.,CRITICAL,,"Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
",cloudfront,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudfront/enforce_https.rego,"# METADATA
# title: CloudFront distribution allows unencrypted (HTTP) communications.
# description: |
#   Plain HTTP is unencrypted and human-readable. This means that if a malicious actor was to eavesdrop on your connection, they would be able to see all of your data flowing back and forth.
#   You should use HTTPS, which is HTTP over an encrypted (TLS) connection, meaning eavesdroppers cannot read your traffic.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/using-https-cloudfront-to-s3-origin.html
# custom:
#   id: AWS-0012
#   long_id: aws-cloudfront-enforce-https
#   aliases:
#     - AVD-AWS-0012
#     - enforce-https
#     - aws-cloudfront-enforce-https
#   provider: aws
#   service: cloudfront
#   severity: CRITICAL
#   recommended_action: Only allow HTTPS for CloudFront distribution communication
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudfront
#             provider: aws
#   examples: checks/cloud/aws/cloudfront/enforce_https.yaml
package builtin.aws.cloudfront.aws0012

import rego.v1

viewer_protocol_policy_allow_all := ""allow-all""

deny contains res if {
	some cachebehavior in input.aws.cloudfront.distributions[_]
	cachebehavior.viewerprotocolpolicy.value == viewer_protocol_policy_allow_all
	res := result.new(""Distribution allows unencrypted communications."", cachebehavior.viewerprotocolpolicy)
}

deny contains res if {
	some cachebehavior in input.aws.cloudfront.distributions[_].orderercachebehaviours
	cachebehavior.viewerprotocolpolicy.value == viewer_protocol_policy_allow_all
	res := result.new(""Distribution allows unencrypted communications."", cachebehavior.viewerprotocolpolicy)
}
"
AVD-AWS-0011,CloudFront distribution does not have a WAF in front.,HIGH,,"You should configure a Web Application Firewall in front of your CloudFront distribution. This will mitigate many types of attacks on your web application.
",cloudfront,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudfront/enable_waf.rego,"# METADATA
# title: CloudFront distribution does not have a WAF in front.
# description: |
#   You should configure a Web Application Firewall in front of your CloudFront distribution. This will mitigate many types of attacks on your web application.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/waf/latest/developerguide/cloudfront-features.html
# custom:
#   id: AWS-0011
#   long_id: aws-cloudfront-enable-waf
#   aliases:
#     - AVD-AWS-0011
#     - enable-waf
#     - aws-cloudfront-enable-waf
#   provider: aws
#   service: cloudfront
#   severity: HIGH
#   recommended_action: Enable WAF for the CloudFront distribution
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudfront
#             provider: aws
#   examples: checks/cloud/aws/cloudfront/enable_waf.yaml
package builtin.aws.cloudfront.aws0011

import rego.v1

import data.lib.cloud.value

deny contains res if {
	some dist in input.aws.cloudfront.distributions
	waf_not_enabled(dist)
	res := result.new(
		""Distribution does not utilize a WAF."",
		object.get(dist, ""wafid"", dist),
	)
}

waf_not_enabled(dist) if value.is_empty(dist.wafid)

waf_not_enabled(dist) if not dist.wafid
"
AVD-AWS-0013,CloudFront distribution uses outdated SSL/TLS protocols.,HIGH,,"You should not use outdated/insecure TLS versions for encryption. You should be using the latest TLS policies available.
Note: that setting *minimum_protocol_version = ""TLSv1.X""* is only possible when *cloudfront_default_certificate* is false (eg. you are not using the cloudfront.net domain name).
If *cloudfront_default_certificate* is true then the Cloudfront API will only allow setting *minimum_protocol_version = ""TLSv1""*, and setting it to any other value will result in a perpetual diff in your *terraform plan*'s.
The only option when using the cloudfront.net domain name is to ignore this rule.
",cloudfront,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudfront/use_secure_tls_policy.rego,"# METADATA
# title: CloudFront distribution uses outdated SSL/TLS protocols.
# description: |
#   You should not use outdated/insecure TLS versions for encryption. You should be using the latest TLS policies available.
#   Note: that setting *minimum_protocol_version = ""TLSv1.X""* is only possible when *cloudfront_default_certificate* is false (eg. you are not using the cloudfront.net domain name).
#   If *cloudfront_default_certificate* is true then the Cloudfront API will only allow setting *minimum_protocol_version = ""TLSv1""*, and setting it to any other value will result in a perpetual diff in your *terraform plan*'s.
#   The only option when using the cloudfront.net domain name is to ignore this rule.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/secure-connections-supported-viewer-protocols-ciphers.html
#   - https://docs.aws.amazon.com/AmazonCloudFront/latest/DeveloperGuide/distribution-web-values-specify.html#DownloadDistValuesGeneral
# custom:
#   id: AWS-0013
#   long_id: aws-cloudfront-use-secure-tls-policy
#   aliases:
#     - AVD-AWS-0013
#     - use-secure-tls-policy
#     - aws-cloudfront-use-secure-tls-policy
#   provider: aws
#   service: cloudfront
#   severity: HIGH
#   recommended_action: Use the most modern TLS/SSL policies available
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudfront
#             provider: aws
#   examples: checks/cloud/aws/cloudfront/use_secure_tls_policy.yaml
package builtin.aws.cloudfront.aws0013

import rego.v1

protocol_version_tls1_2_2021 := ""TLSv1.2_2021""
protocol_version_tls1_2_2025 := ""TLSv1.2_2025""
protocol_version_tls1_3_2025 := ""TLSv1.3_2025""

allowed_minimum_protocol_versions := {
	protocol_version_tls1_2_2021,
	protocol_version_tls1_2_2025,
	protocol_version_tls1_3_2025,
}

import data.lib.cloud.metadata

deny contains res if {
	some dist in input.aws.cloudfront.distributions
	not dist.viewercertificate.cloudfrontdefaultcertificate.value
	not has_allowed_minimum_protocol_version(dist)
	res := result.new(
		""Distribution uses an insecure minimum TLS protocol version."",
		metadata.obj_by_path(dist, [""viewercertificate"", ""minimumprotocolversion""]),
	)
}

has_allowed_minimum_protocol_version(dist) := dist.viewercertificate.minimumprotocolversion.value in allowed_minimum_protocol_versions
"
AVD-AWS-0014,Cloudtrail should be enabled in all regions regardless of where your AWS resources are generally homed,MEDIUM,,"Activity could be happening in your account in a different region. When creating Cloudtrail in the AWS Management Console the trail is configured by default to be multi-region, this isn't the case with the Terraform resource. Cloudtrail should cover the full AWS account to ensure you can track changes in regions you are not actively operating in.
",cloudtrail,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudtrail/enable_all_regions.rego,"# METADATA
# title: Cloudtrail should be enabled in all regions regardless of where your AWS resources are generally homed
# description: |
#   Activity could be happening in your account in a different region. When creating Cloudtrail in the AWS Management Console the trail is configured by default to be multi-region, this isn't the case with the Terraform resource. Cloudtrail should cover the full AWS account to ensure you can track changes in regions you are not actively operating in.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/awscloudtrail/latest/userguide/receive-cloudtrail-log-files-from-multiple-regions.html
# custom:
#   id: AWS-0014
#   long_id: aws-cloudtrail-enable-all-regions
#   aliases:
#     - AVD-AWS-0014
#     - enable-all-regions
#     - aws-cloudtrail-enable-all-regions
#   provider: aws
#   service: cloudtrail
#   severity: MEDIUM
#   recommended_action: Enable Cloudtrail in all regions
#   frameworks:
#     default:
#       - null
#     cis-aws-1.2:
#       - ""2.5""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudtrail
#             provider: aws
#   examples: checks/cloud/aws/cloudtrail/enable_all_regions.yaml
package builtin.aws.cloudtrail.aws0014

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some trail in input.aws.cloudtrail.trails
	not trail.ismultiregion.value
	res := result.new(
		""Trail is not enabled across all regions."",
		metadata.obj_by_path(trail, [""ismultiregion""]),
	)
}
"
AVD-AWS-0016,Cloudtrail log validation should be enabled to prevent tampering of log data,HIGH,,"Illicit activity could be removed from the logs. Log validation should be activated on Cloudtrail logs to prevent the tampering of the underlying data in the S3 bucket. It is feasible that a rogue actor compromising an AWS account might want to modify the log data to remove trace of their actions.
",cloudtrail,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudtrail/enable_log_validation.rego,"# METADATA
# title: Cloudtrail log validation should be enabled to prevent tampering of log data
# description: |
#   Illicit activity could be removed from the logs. Log validation should be activated on Cloudtrail logs to prevent the tampering of the underlying data in the S3 bucket. It is feasible that a rogue actor compromising an AWS account might want to modify the log data to remove trace of their actions.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrail-log-file-validation-intro.html
# custom:
#   id: AWS-0016
#   long_id: aws-cloudtrail-enable-log-validation
#   aliases:
#     - AVD-AWS-0016
#     - enable-log-validation
#     - aws-cloudtrail-enable-log-validation
#   provider: aws
#   service: cloudtrail
#   severity: HIGH
#   recommended_action: Turn on log validation for Cloudtrail
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudtrail
#             provider: aws
#   examples: checks/cloud/aws/cloudtrail/enable_log_validation.yaml
package builtin.aws.cloudtrail.aws0016

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some trail in input.aws.cloudtrail.trails
	not trail.enablelogfilevalidation.value
	res := result.new(
		""Trail does not have log validation enabled."",
		metadata.obj_by_path(trail, [""enablelogfilevalidation""]),
	)
}
"
AVD-AWS-0162,CloudTrail logs should be stored in S3 and also sent to CloudWatch Logs,LOW,,"Realtime log analysis is not available without enabling CloudWatch logging.

CloudTrail is a web service that records AWS API calls made in a given account. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.

CloudTrail uses Amazon S3 for log file storage and delivery, so log files are stored durably. In addition to capturing CloudTrail logs in a specified Amazon S3 bucket for long-term analysis, you can perform real-time analysis by configuring CloudTrail to send logs to CloudWatch Logs.

For a trail that is enabled in all Regions in an account, CloudTrail sends log files from all those Regions to a CloudWatch Logs log group.
",cloudtrail,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudtrail/ensure_cloudwatch_integration.rego,"# METADATA
# title: CloudTrail logs should be stored in S3 and also sent to CloudWatch Logs
# description: |
#   Realtime log analysis is not available without enabling CloudWatch logging.
#
#   CloudTrail is a web service that records AWS API calls made in a given account. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.
#
#   CloudTrail uses Amazon S3 for log file storage and delivery, so log files are stored durably. In addition to capturing CloudTrail logs in a specified Amazon S3 bucket for long-term analysis, you can perform real-time analysis by configuring CloudTrail to send logs to CloudWatch Logs.
#
#   For a trail that is enabled in all Regions in an account, CloudTrail sends log files from all those Regions to a CloudWatch Logs log group.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/awscloudtrail/latest/userguide/send-cloudtrail-events-to-cloudwatch-logs.html#send-cloudtrail-events-to-cloudwatch-logs-console
# custom:
#   id: AWS-0162
#   long_id: aws-cloudtrail-ensure-cloudwatch-integration
#   aliases:
#     - AVD-AWS-0162
#     - ensure-cloudwatch-integration
#     - aws-cloudtrail-ensure-cloudwatch-integration
#   provider: aws
#   service: cloudtrail
#   severity: LOW
#   recommended_action: Enable logging to CloudWatch
#   frameworks:
#     default:
#       - null
#     cis-aws-1.2:
#       - ""2.4""
#     cis-aws-1.4:
#       - ""3.4""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudtrail
#             provider: aws
#   examples: checks/cloud/aws/cloudtrail/ensure_cloudwatch_integration.yaml
package builtin.aws.cloudtrail.aws0162

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some trail in input.aws.cloudtrail.trails
	logging_is_not_configured(trail)
	res := result.new(
		""Trail does not have CloudWatch logging configured"",
		metadata.obj_by_path(trail, [""cloudwatchlogsloggrouparn""]),
	)
}

logging_is_not_configured(trail) if value.is_empty(trail.cloudwatchlogsloggrouparn)

logging_is_not_configured(trail) if not trail.cloudwatchlogsloggrouparn
"
AVD-AWS-0163,You should enable bucket access logging on the CloudTrail S3 bucket.,LOW,,"Amazon S3 bucket access logging generates a log that contains access records for each request made to your S3 bucket. An access log record contains details about the request, such as the request type, the resources specified in the request worked, and the time and date the request was processed.
CIS recommends that you enable bucket access logging on the CloudTrail S3 bucket.
By enabling S3 bucket logging on target S3 buckets, you can capture all events that might affect objects in a target bucket. Configuring logs to be placed in a separate bucket enables access to log information, which can be useful in security and incident response workflows.
",cloudtrail,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudtrail/require_bucket_access_logging.rego,"# METADATA
# title: You should enable bucket access logging on the CloudTrail S3 bucket.
# description: |
#   Amazon S3 bucket access logging generates a log that contains access records for each request made to your S3 bucket. An access log record contains details about the request, such as the request type, the resources specified in the request worked, and the time and date the request was processed.
#   CIS recommends that you enable bucket access logging on the CloudTrail S3 bucket.
#   By enabling S3 bucket logging on target S3 buckets, you can capture all events that might affect objects in a target bucket. Configuring logs to be placed in a separate bucket enables access to log information, which can be useful in security and incident response workflows.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonS3/latest/userguide/ServerLogs.html
# custom:
#   id: AWS-0163
#   long_id: aws-cloudtrail-require-bucket-access-logging
#   aliases:
#     - AVD-AWS-0163
#     - require-bucket-access-logging
#     - aws-cloudtrail-require-bucket-access-logging
#   provider: aws
#   service: cloudtrail
#   severity: LOW
#   recommended_action: Enable access logging on the bucket
#   frameworks:
#     default:
#       - null
#     cis-aws-1.2:
#       - ""2.6""
#     cis-aws-1.4:
#       - ""3.6""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudtrail
#             provider: aws
#   examples: checks/cloud/aws/cloudtrail/require_bucket_access_logging.yaml
package builtin.aws.cloudtrail.aws0163

import rego.v1

import data.lib.cloud.metadata

deny contains res if {
	some trail in input.aws.cloudtrail.trails
	trail.bucketname.value != """"

	some bucket in input.aws.s3.buckets
	bucket.name.value == trail.bucketname.value
	not bucket.logging.enabled.value

	res := result.new(
		""Trail S3 bucket does not have logging enabled"",
		metadata.obj_by_path(bucket, [""name""]),
	)
}
"
AVD-AWS-0015,CloudTrail should use Customer managed keys to encrypt the logs,HIGH,,"Using AWS managed keys does not allow for fine grained control.  Using Customer managed keys provides comprehensive control over cryptographic keys, enabling management of policies, permissions, and rotation, thus enhancing security and compliance measures for sensitive data and systems.
",cloudtrail,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudtrail/encryption_customer_key.rego,"# METADATA
# title: CloudTrail should use Customer managed keys to encrypt the logs
# description: |
#  Using AWS managed keys does not allow for fine grained control.  Using Customer managed keys provides comprehensive control over cryptographic keys, enabling management of policies, permissions, and rotation, thus enhancing security and compliance measures for sensitive data and systems.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/awscloudtrail/latest/userguide/encrypting-cloudtrail-log-files-with-aws-kms.html
#   - https://docs.aws.amazon.com/kms/latest/developerguide/concepts.html#key-mgmt
# custom:
#   id: AWS-0015
#   long_id: aws-cloudtrail-encryption-customer-managed-key
#   aliases:
#     - AVD-AWS-0015
#     - encryption-customer-managed-key
#     - aws-cloudtrail-encryption-customer-managed-key
#   provider: aws
#   service: cloudtrail
#   severity: HIGH
#   recommended_action: Use Customer managed key
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudtrail
#             provider: aws
#   examples: checks/cloud/aws/cloudtrail/encryption_customer_key.yaml
package builtin.aws.cloudtrail.aws0015

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some trail in input.aws.cloudtrail.trails
	without_cmk(trail)
	res := result.new(
		""CloudTrail does not use a customer managed key to encrypt the logs."",
		metadata.obj_by_path(trail, [""kmskeyid""]),
	)
}

without_cmk(trail) if value.is_empty(trail.kmskeyid)

without_cmk(trail) if not trail.kmskeyid
"
AVD-AWS-0161,The S3 Bucket backing Cloudtrail should be private,CRITICAL,,"CloudTrail logs will be publicly exposed, potentially containing sensitive information. CloudTrail logs a record of every API call made in your account. These log files are stored in an S3 bucket. CIS recommends that the S3 bucket policy, or access control list (ACL), applied to the S3 bucket that CloudTrail logs to prevents public access to the CloudTrail logs. Allowing public access to CloudTrail log content might aid an adversary in identifying weaknesses in the affected account's use or configuration.
",cloudtrail,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudtrail/no_public_log_access.rego,"# METADATA
# title: The S3 Bucket backing Cloudtrail should be private
# description: |
#   CloudTrail logs will be publicly exposed, potentially containing sensitive information. CloudTrail logs a record of every API call made in your account. These log files are stored in an S3 bucket. CIS recommends that the S3 bucket policy, or access control list (ACL), applied to the S3 bucket that CloudTrail logs to prevents public access to the CloudTrail logs. Allowing public access to CloudTrail log content might aid an adversary in identifying weaknesses in the affected account's use or configuration.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonS3/latest/userguide/configuring-block-public-access-bucket.html
# custom:
#   id: AWS-0161
#   long_id: aws-cloudtrail-no-public-log-access
#   aliases:
#     - AVD-AWS-0161
#     - no-public-log-access
#     - aws-cloudtrail-no-public-log-access
#   provider: aws
#   service: cloudtrail
#   severity: CRITICAL
#   recommended_action: Restrict public access to the S3 bucket
#   frameworks:
#     default:
#       - null
#     cis-aws-1.2:
#       - ""2.3""
#     cis-aws-1.4:
#       - ""3.3""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudtrail
#             provider: aws
#   examples: checks/cloud/aws/cloudtrail/no_public_log_access.yaml
package builtin.aws.cloudtrail.aws0161

import rego.v1

import data.lib.aws.s3

deny contains res if {
	some trail in input.aws.cloudtrail.trails
	trail.bucketname.value != """"

	some bucket in input.aws.s3.buckets
	bucket.name.value == trail.bucketname.value

	s3.bucket_has_public_exposure_acl(bucket)
	res := result.new(""Trail S3 bucket is publicly exposed"", bucket)
}
"
AVD-AWS-0017,CloudWatch log groups should be encrypted using CMK,LOW,,"CloudWatch log groups are encrypted by default, however, to get the full benefit of controlling key rotation and other KMS aspects a KMS CMK should be used.
",cloudwatch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudwatch/log_group_customer_key.rego,"# METADATA
# title: CloudWatch log groups should be encrypted using CMK
# description: |
#   CloudWatch log groups are encrypted by default, however, to get the full benefit of controlling key rotation and other KMS aspects a KMS CMK should be used.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/AmazonCloudWatch/latest/logs/encrypt-log-data-kms.html
# custom:
#   id: AWS-0017
#   long_id: aws-cloudwatch-log-group-customer-key
#   aliases:
#     - AVD-AWS-0017
#     - log-group-customer-key
#     - aws-cloudwatch-log-group-customer-key
#   provider: aws
#   service: cloudwatch
#   severity: LOW
#   recommended_action: Enable CMK encryption of CloudWatch Log Groups
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudwatch
#             provider: aws
#   examples: checks/cloud/aws/cloudwatch/log_group_customer_key.yaml
package builtin.aws.cloudwatch.aws0017

import rego.v1

import data.lib.cloud.metadata
import data.lib.cloud.value

deny contains res if {
	some group in input.aws.cloudwatch.loggroups
	without_cmk(group)
	res := result.new(
		""Log group is not encrypted."",
		metadata.obj_by_path(group, [""kmskeyid""]),
	)
}

without_cmk(group) if value.is_empty(group.kmskeyid)

without_cmk(group) if not group.kmskeyid
"
AVD-AWS-0151,Ensure a log metric filter and alarm exist for CloudTrail configuration changes,LOW,,"You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
CIS recommends that you create a metric filter and alarm for changes to CloudTrail configuration settings. Monitoring these changes helps ensure sustained visibility to activities in the account.
",cloudwatch,cloudformation,https://raw.githubusercontent.com/aquasecurity/trivy-checks/main/checks/cloud/aws/cloudwatch/require_cloudtrail_change_alarm.rego,"# METADATA
# title: Ensure a log metric filter and alarm exist for CloudTrail configuration changes
# description: |
#   You can do real-time monitoring of API calls by directing CloudTrail logs to CloudWatch Logs and establishing corresponding metric filters and alarms.
#   CIS recommends that you create a metric filter and alarm for changes to CloudTrail configuration settings. Monitoring these changes helps ensure sustained visibility to activities in the account.
# scope: package
# schemas:
#   - input: schema[""cloud""]
# related_resources:
#   - https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudwatch-alarms-for-cloudtrail.html
# custom:
#   id: AWS-0151
#   long_id: aws-cloudwatch-require-cloud-trail-change-alarm
#   aliases:
#     - AVD-AWS-0151
#     - require-cloud-trail-change-alarm
#     - aws-cloudwatch-require-cloud-trail-change-alarm
#   provider: aws
#   service: cloudwatch
#   severity: LOW
#   recommended_action: Create an alarm to alert on CloudTrail configuration changes
#   frameworks:
#     cis-aws-1.2:
#       - ""3.5""
#     cis-aws-1.4:
#       - ""4.5""
#   input:
#     selector:
#       - type: cloud
#         subtypes:
#           - service: cloudwatch
#             provider: aws
package builtin.aws.cloudwatch.aws0151

import rego.v1

import data.lib.aws.trails

config_changes_filter_pattern := `{($.eventName=CreateTrail) || ($.eventName=UpdateTrail) 
|| ($.eventName=DeleteTrail) || ($.eventName=StartLogging) || ($.eventName=StopLogging)}`

deny contains res if {
	some trail in trails.trails_without_filter(config_changes_filter_pattern)
	res := result.new(""Cloudtrail has no IAM policy change log filter"", trail)
}

deny contains res if {
	some trail in trails.trails_without_alarm_for_filter(config_changes_filter_pattern)
	res := result.new(""Cloudtrail has no IAM Policy change alarm"", trail)
}
"
